Num   y   M   d   h   min   s   ms      T_raw   T_C   Hum_raw   Hum_% 


19954   2022   12   20   12   6   40   660      6196   22.26   1477   48.65


19955   2022   12   20   12   6   41   61      6195   22.25   1477   48.65


19956   2022   12   20   12   6   41   462      6195   22.25   1477   48.65


19957   2022   12   20   12   6   41   863      6195   22.25   1477   48.65


19958   2022   12   20   12   6   42   264      6195   22.25   1476   48.62


19959   2022   12   20   12   6   42   666      6194   22.24   1476   48.62


19960   2022   12   20   12   6   43   67      6195   22.25   1476   48.62


19961   2022   12   20   12   6   43   468      6196   22.26   1476   48.62


19962   2022   12   20   12   6   43   869      6196   22.26   1475   48.59


19963   2022   12   20   12   6   44   270      6196   22.26   1476   48.62


19964   2022   12   20   12   6   44   672      6196   22.26   1475   48.59


19965   2022   12   20   12   6   45   73      6197   22.27   1475   48.59


19966   2022   12   20   12   6   45   474      6197   22.27   1475   48.59


19967   2022   12   20   12   6   45   875      6198   22.28   1475   48.59


19968   2022   12   20   12   6   45   875      6196   22.26   1475   48.59


19969   2022   12   20   12   6   46   276      6198   22.28   1475   48.59


19970   2022   12   20   12   6   46   677      6197   22.27   1474   48.55


19971   2022   12   20   12   6   47   78      6197   22.27   1475   48.59


19972   2022   12   20   12   6   47   479      6196   22.26   1475   48.59


19973   2022   12   20   12   6   47   880      6198   22.28   1474   48.56


19974   2022   12   20   12   6   48   281      6198   22.28   1475   48.59


19975   2022   12   20   12   6   48   682      6198   22.28   1474   48.56


19976   2022   12   20   12   6   49   84      6198   22.28   1474   48.56


19977   2022   12   20   12   6   49   485      6198   22.28   1475   48.59


19978   2022   12   20   12   6   49   887      6196   22.26   1475   48.59


19979   2022   12   20   12   6   50   288      6198   22.28   1475   48.59


19980   2022   12   20   12   6   50   690      6197   22.27   1476   48.62


19981   2022   12   20   12   6   51   91      6197   22.27   1475   48.59


19982   2022   12   20   12   6   51   492      6196   22.26   1474   48.55


19983   2022   12   20   12   6   51   492      6196   22.26   1476   48.62


19984   2022   12   20   12   6   51   894      6197   22.27   1475   48.59


19985   2022   12   20   12   6   52   295      6196   22.26   1474   48.55


19986   2022   12   20   12   6   52   696      6198   22.28   1476   48.62


19987   2022   12   20   12   6   53   97      6196   22.26   1475   48.59


19988   2022   12   20   12   6   53   499      6196   22.26   1475   48.59


19989   2022   12   20   12   6   53   900      6196   22.26   1476   48.62


19990   2022   12   20   12   6   54   301      6196   22.26   1476   48.62


19991   2022   12   20   12   6   54   702      6196   22.26   1476   48.62


19992   2022   12   20   12   6   55   104      6196   22.26   1476   48.62


19993   2022   12   20   12   6   55   505      6195   22.25   1476   48.62


19994   2022   12   20   12   6   55   906      6195   22.25   1476   48.62


19995   2022   12   20   12   6   56   307      6196   22.26   1476   48.62


19996   2022   12   20   12   6   56   709      6196   22.26   1476   48.62


19997   2022   12   20   12   6   57   110      6196   22.26   1476   48.62


19998   2022   12   20   12   6   57   110      6194   22.24   1476   48.62


19999   2022   12   20   12   6   57   511      6195   22.25   1476   48.62


20000   2022   12   20   12   6   57   913      6194   22.24   1476   48.62


20001   2022   12   20   12   6   58   314      6194   22.24   1475   48.59


20002   2022   12   20   12   6   58   715      6194   22.24   1475   48.59


20003   2022   12   20   12   6   59   116      6194   22.24   1476   48.62


20004   2022   12   20   12   6   59   517      6194   22.24   1475   48.59


20005   2022   12   20   12   6   59   919      6194   22.24   1475   48.59


20006   2022   12   20   12   7   0   320      6194   22.24   1474   48.55


20007   2022   12   20   12   7   0   721      6194   22.24   1475   48.59


20008   2022   12   20   12   7   1   121      6194   22.24   1474   48.55


20009   2022   12   20   12   7   1   522      6194   22.24   1474   48.55


20010   2022   12   20   12   7   1   923      6196   22.26   1474   48.55


20011   2022   12   20   12   7   2   324      6196   22.26   1474   48.55


20012   2022   12   20   12   7   2   725      6196   22.26   1474   48.55


20013   2022   12   20   12   7   2   725      6196   22.26   1474   48.55


20014   2022   12   20   12   7   3   126      6195   22.25   1474   48.55


20015   2022   12   20   12   7   3   527      6195   22.25   1474   48.55


20016   2022   12   20   12   7   3   928      6194   22.24   1474   48.55


20017   2022   12   20   12   7   4   329      6195   22.25   1474   48.55


20018   2022   12   20   12   7   4   730      6194   22.24   1474   48.55


20019   2022   12   20   12   7   5   130      6193   22.23   1474   48.55


20020   2022   12   20   12   7   5   531      6193   22.23   1474   48.55


20021   2022   12   20   12   7   5   932      6192   22.22   1474   48.55


20022   2022   12   20   12   7   6   333      6192   22.22   1474   48.55


20023   2022   12   20   12   7   6   734      6192   22.22   1474   48.55


20024   2022   12   20   12   7   7   135      6192   22.22   1474   48.55


20025   2022   12   20   12   7   7   535      6192   22.22   1474   48.55


20026   2022   12   20   12   7   7   936      6192   22.22   1474   48.55


20027   2022   12   20   12   7   8   337      6192   22.22   1474   48.55


20028   2022   12   20   12   7   8   738      6192   22.22   1474   48.55


20029   2022   12   20   12   7   8   738      6192   22.22   1474   48.55


20030   2022   12   20   12   7   9   139      6192   22.22   1474   48.55


20031   2022   12   20   12   7   9   540      6192   22.22   1474   48.55


20032   2022   12   20   12   7   9   941      6194   22.24   1474   48.55


20033   2022   12   20   12   7   10   342      6194   22.24   1474   48.55


20034   2022   12   20   12   7   10   743      6194   22.24   1474   48.55


20035   2022   12   20   12   7   11   144      6194   22.24   1474   48.55


20036   2022   12   20   12   7   11   545      6194   22.24   1474   48.55


20037   2022   12   20   12   7   11   945      6195   22.25   1475   48.59


20038   2022   12   20   12   7   12   346      6194   22.24   1474   48.55


20039   2022   12   20   12   7   12   747      6194   22.24   1474   48.55


20040   2022   12   20   12   7   13   148      6195   22.25   1474   48.55


20041   2022   12   20   12   7   13   549      6196   22.26   1474   48.55


20042   2022   12   20   12   7   13   950      6196   22.26   1474   48.55


20043   2022   12   20   12   7   14   351      6196   22.26   1474   48.55


20044   2022   12   20   12   7   14   351      6196   22.26   1474   48.55


20045   2022   12   20   12   7   14   752      6196   22.26   1474   48.55


20046   2022   12   20   12   7   15   153      6196   22.26   1474   48.55


20047   2022   12   20   12   7   15   554      6196   22.26   1474   48.55


20048   2022   12   20   12   7   15   954      6197   22.27   1474   48.55


20049   2022   12   20   12   7   16   355      6197   22.27   1474   48.55


20050   2022   12   20   12   7   16   756      6198   22.28   1474   48.56


20051   2022   12   20   12   7   17   157      6198   22.28   1474   48.56


20052   2022   12   20   12   7   17   558      6199   22.29   1474   48.56


20053   2022   12   20   12   7   17   959      6198   22.28   1473   48.52


20054   2022   12   20   12   7   18   360      6198   22.28   1474   48.56


20055   2022   12   20   12   7   18   761      6198   22.28   1473   48.52


20056   2022   12   20   12   7   19   162      6198   22.28   1472   48.49


20057   2022   12   20   12   7   19   562      6197   22.27   1472   48.49


20058   2022   12   20   12   7   19   963      6197   22.27   1472   48.49


20059   2022   12   20   12   7   19   964      6197   22.27   1472   48.49


20060   2022   12   20   12   7   20   365      6196   22.26   1472   48.49


20061   2022   12   20   12   7   20   765      6196   22.26   1473   48.52


20062   2022   12   20   12   7   21   166      6196   22.26   1472   48.49


20063   2022   12   20   12   7   21   567      6197   22.27   1473   48.52


20064   2022   12   20   12   7   21   968      6196   22.26   1474   48.55


20065   2022   12   20   12   7   22   369      6196   22.26   1473   48.52


20066   2022   12   20   12   7   22   770      6196   22.26   1474   48.55


20067   2022   12   20   12   7   23   171      6196   22.26   1474   48.55


20068   2022   12   20   12   7   23   572      6196   22.26   1474   48.55


20069   2022   12   20   12   7   23   974      6196   22.26   1474   48.55


20070   2022   12   20   12   7   24   375      6196   22.26   1474   48.55


20071   2022   12   20   12   7   24   776      6196   22.26   1474   48.55


20072   2022   12   20   12   7   25   178      6194   22.24   1474   48.55


20073   2022   12   20   12   7   25   579      6196   22.26   1474   48.55


20074   2022   12   20   12   7   25   579      6195   22.25   1474   48.55


20075   2022   12   20   12   7   25   980      6194   22.24   1474   48.55


20076   2022   12   20   12   7   26   381      6194   22.24   1474   48.55


20077   2022   12   20   12   7   26   782      6195   22.25   1474   48.55


20078   2022   12   20   12   7   27   183      6194   22.24   1474   48.55


20079   2022   12   20   12   7   27   584      6194   22.24   1474   48.55


20080   2022   12   20   12   7   27   985      6194   22.24   1474   48.55


20081   2022   12   20   12   7   28   386      6194   22.24   1474   48.55


20082   2022   12   20   12   7   28   787      6195   22.25   1475   48.59


20083   2022   12   20   12   7   29   188      6196   22.26   1474   48.55


20084   2022   12   20   12   7   29   589      6196   22.26   1474   48.55


20085   2022   12   20   12   7   29   990      6196   22.26   1475   48.59


20086   2022   12   20   12   7   30   391      6196   22.26   1474   48.55


20087   2022   12   20   12   7   30   792      6196   22.26   1474   48.55


20088   2022   12   20   12   7   31   194      6197   22.27   1474   48.55


20089   2022   12   20   12   7   31   595      6195   22.25   1474   48.55


20090   2022   12   20   12   7   31   595      6196   22.26   1474   48.55


20091   2022   12   20   12   7   31   996      6196   22.26   1474   48.55


20092   2022   12   20   12   7   32   397      6196   22.26   1474   48.55


20093   2022   12   20   12   7   32   798      6197   22.27   1475   48.59


20094   2022   12   20   12   7   33   199      6197   22.27   1474   48.55


20095   2022   12   20   12   7   33   600      6195   22.25   1474   48.55


20096   2022   12   20   12   7   34   0      6196   22.26   1475   48.59


20097   2022   12   20   12   7   34   402      6196   22.26   1475   48.59


20098   2022   12   20   12   7   34   803      6196   22.26   1474   48.55


20099   2022   12   20   12   7   35   203      6195   22.25   1474   48.55


20100   2022   12   20   12   7   35   604      6195   22.25   1475   48.59


20101   2022   12   20   12   7   36   5      6195   22.25   1475   48.59


20102   2022   12   20   12   7   36   406      6196   22.26   1475   48.59


20103   2022   12   20   12   7   36   807      6196   22.26   1475   48.59


20104   2022   12   20   12   7   37   208      6196   22.26   1475   48.59


20105   2022   12   20   12   7   37   208      6196   22.26   1475   48.59


20106   2022   12   20   12   7   37   609      6195   22.25   1475   48.59


20107   2022   12   20   12   7   38   10      6195   22.25   1476   48.62


20108   2022   12   20   12   7   38   412      6196   22.26   1475   48.59


20109   2022   12   20   12   7   38   813      6196   22.26   1475   48.59


20110   2022   12   20   12   7   39   214      6196   22.26   1475   48.59


20111   2022   12   20   12   7   39   615      6196   22.26   1475   48.59


20112   2022   12   20   12   7   40   16      6195   22.25   1476   48.62


20113   2022   12   20   12   7   40   418      6195   22.25   1476   48.62


20114   2022   12   20   12   7   40   819      6196   22.26   1475   48.59


20115   2022   12   20   12   7   41   220      6196   22.26   1475   48.59


20116   2022   12   20   12   7   41   621      6195   22.25   1476   48.62


20117   2022   12   20   12   7   42   22      6194   22.24   1476   48.62


20118   2022   12   20   12   7   42   423      6194   22.24   1476   48.62


20119   2022   12   20   12   7   42   825      6195   22.25   1476   48.62


20120   2022   12   20   12   7   42   825      6195   22.25   1476   48.62


20121   2022   12   20   12   7   43   226      6194   22.24   1476   48.62


20122   2022   12   20   12   7   43   627      6195   22.25   1475   48.59


20123   2022   12   20   12   7   44   28      6194   22.24   1475   48.59


20124   2022   12   20   12   7   44   429      6194   22.24   1475   48.59


20125   2022   12   20   12   7   44   830      6194   22.24   1475   48.59


20126   2022   12   20   12   7   45   231      6194   22.24   1475   48.59


20127   2022   12   20   12   7   45   632      6193   22.23   1474   48.55


20128   2022   12   20   12   7   46   33      6193   22.23   1474   48.55


20129   2022   12   20   12   7   46   434      6192   22.22   1474   48.55


20130   2022   12   20   12   7   46   835      6193   22.23   1474   48.55


20131   2022   12   20   12   7   47   236      6192   22.22   1475   48.59


20132   2022   12   20   12   7   47   637      6192   22.22   1475   48.59


20133   2022   12   20   12   7   48   38      6193   22.23   1474   48.55


20134   2022   12   20   12   7   48   440      6192   22.22   1474   48.55


20135   2022   12   20   12   7   48   440      6191   22.21   1474   48.55


20136   2022   12   20   12   7   48   841      6192   22.22   1475   48.59


20137   2022   12   20   12   7   49   242      6191   22.21   1475   48.59


20138   2022   12   20   12   7   49   644      6190   22.2   1475   48.59


20139   2022   12   20   12   7   50   45      6191   22.21   1475   48.59


20140   2022   12   20   12   7   50   446      6192   22.22   1475   48.59


20141   2022   12   20   12   7   50   847      6192   22.22   1475   48.59


20142   2022   12   20   12   7   51   248      6192   22.22   1474   48.55


20143   2022   12   20   12   7   51   649      6193   22.23   1475   48.59


20144   2022   12   20   12   7   52   50      6193   22.23   1475   48.59


20145   2022   12   20   12   7   52   452      6193   22.23   1476   48.62


20146   2022   12   20   12   7   52   853      6192   22.22   1475   48.59


20147   2022   12   20   12   7   53   254      6192   22.22   1475   48.59


20148   2022   12   20   12   7   53   655      6194   22.24   1475   48.59


20149   2022   12   20   12   7   54   56      6193   22.23   1475   48.59


20150   2022   12   20   12   7   54   56      6194   22.24   1475   48.59


20151   2022   12   20   12   7   54   458      6194   22.24   1476   48.62


20152   2022   12   20   12   7   54   859      6193   22.23   1476   48.62


20153   2022   12   20   12   7   55   260      6193   22.23   1475   48.59


20154   2022   12   20   12   7   55   661      6194   22.24   1476   48.62


20155   2022   12   20   12   7   56   63      6193   22.23   1476   48.62


20156   2022   12   20   12   7   56   464      6194   22.24   1475   48.59


20157   2022   12   20   12   7   56   865      6193   22.23   1475   48.59


20158   2022   12   20   12   7   57   266      6193   22.23   1476   48.62


20159   2022   12   20   12   7   57   667      6192   22.22   1475   48.59


20160   2022   12   20   12   7   58   68      6194   22.24   1475   48.59


20161   2022   12   20   12   7   58   470      6194   22.24   1475   48.59


20162   2022   12   20   12   7   58   871      6194   22.24   1476   48.62


20163   2022   12   20   12   7   59   272      6194   22.24   1475   48.59


20164   2022   12   20   12   7   59   673      6194   22.24   1476   48.62


20165   2022   12   20   12   7   59   674      6194   22.24   1476   48.62


20166   2022   12   20   12   8   0   75      6194   22.24   1476   48.62


20167   2022   12   20   12   8   0   475      6194   22.24   1476   48.62


20168   2022   12   20   12   8   0   876      6194   22.24   1475   48.59


20169   2022   12   20   12   8   1   277      6195   22.25   1475   48.59


20170   2022   12   20   12   8   1   678      6195   22.25   1475   48.59


20171   2022   12   20   12   8   2   79      6195   22.25   1476   48.62


20172   2022   12   20   12   8   2   479      6196   22.26   1475   48.59


20173   2022   12   20   12   8   2   880      6197   22.27   1475   48.59


20174   2022   12   20   12   8   3   281      6196   22.26   1476   48.62


20175   2022   12   20   12   8   3   682      6196   22.26   1476   48.62


20176   2022   12   20   12   8   4   82      6198   22.28   1475   48.59


20177   2022   12   20   12   8   4   483      6197   22.27   1474   48.55


20178   2022   12   20   12   8   4   884      6198   22.28   1474   48.56


20179   2022   12   20   12   8   5   285      6198   22.28   1475   48.59


20180   2022   12   20   12   8   5   285      6198   22.28   1474   48.56


20181   2022   12   20   12   8   5   685      6199   22.29   1475   48.59


20182   2022   12   20   12   8   6   86      6199   22.29   1474   48.56


20183   2022   12   20   12   8   6   487      6199   22.29   1474   48.56


20184   2022   12   20   12   8   6   887      6199   22.29   1475   48.59


20185   2022   12   20   12   8   7   288      6199   22.29   1474   48.56


20186   2022   12   20   12   8   7   689      6199   22.29   1474   48.56


20187   2022   12   20   12   8   8   90      6199   22.29   1474   48.56


20188   2022   12   20   12   8   8   492      6199   22.29   1474   48.56


20189   2022   12   20   12   8   8   893      6198   22.28   1474   48.56


20190   2022   12   20   12   8   9   295      6198   22.28   1474   48.56


20191   2022   12   20   12   8   9   696      6198   22.28   1473   48.52


20192   2022   12   20   12   8   10   97      6199   22.29   1474   48.56


20193   2022   12   20   12   8   10   498      6198   22.28   1474   48.56


20194   2022   12   20   12   8   10   900      6198   22.28   1473   48.52


20195   2022   12   20   12   8   10   900      6198   22.28   1474   48.56


20196   2022   12   20   12   8   11   301      6198   22.28   1474   48.56


20197   2022   12   20   12   8   11   702      6198   22.28   1474   48.56


20198   2022   12   20   12   8   12   104      6197   22.27   1474   48.55


20199   2022   12   20   12   8   12   505      6197   22.27   1474   48.55


20200   2022   12   20   12   8   12   906      6197   22.27   1474   48.55


20201   2022   12   20   12   8   13   308      6198   22.28   1474   48.56


20202   2022   12   20   12   8   13   709      6198   22.28   1474   48.56


20203   2022   12   20   12   8   14   110      6198   22.28   1474   48.56


20204   2022   12   20   12   8   14   511      6197   22.27   1474   48.55


20205   2022   12   20   12   8   14   912      6196   22.26   1474   48.55


20206   2022   12   20   12   8   15   313      6196   22.26   1474   48.55


20207   2022   12   20   12   8   15   715      6195   22.25   1474   48.55


20208   2022   12   20   12   8   16   116      6195   22.25   1475   48.59


20209   2022   12   20   12   8   16   517      6195   22.25   1475   48.59


20210   2022   12   20   12   8   16   517      6196   22.26   1474   48.55


20211   2022   12   20   12   8   16   918      6196   22.26   1474   48.55


20212   2022   12   20   12   8   17   320      6195   22.25   1475   48.59


20213   2022   12   20   12   8   17   721      6195   22.25   1475   48.59


20214   2022   12   20   12   8   18   122      6196   22.26   1476   48.62


20215   2022   12   20   12   8   18   523      6196   22.26   1475   48.59


20216   2022   12   20   12   8   18   925      6196   22.26   1475   48.59


20217   2022   12   20   12   8   19   326      6195   22.25   1476   48.62


20218   2022   12   20   12   8   19   727      6196   22.26   1476   48.62


20219   2022   12   20   12   8   20   128      6196   22.26   1476   48.62


20220   2022   12   20   12   8   20   528      6195   22.25   1476   48.62


20221   2022   12   20   12   8   20   929      6197   22.27   1476   48.62


20222   2022   12   20   12   8   21   330      6196   22.26   1476   48.62


20223   2022   12   20   12   8   21   730      6196   22.26   1476   48.62


20224   2022   12   20   12   8   22   131      6196   22.26   1476   48.62


20225   2022   12   20   12   8   22   532      6195   22.25   1476   48.62


20226   2022   12   20   12   8   22   532      6196   22.26   1477   48.65


20227   2022   12   20   12   8   22   933      6196   22.26   1476   48.62


20228   2022   12   20   12   8   23   334      6195   22.25   1477   48.65


20229   2022   12   20   12   8   23   734      6196   22.26   1477   48.65


20230   2022   12   20   12   8   24   135      6195   22.25   1478   48.68


20231   2022   12   20   12   8   24   536      6196   22.26   1477   48.65


20232   2022   12   20   12   8   24   937      6196   22.26   1477   48.65


20233   2022   12   20   12   8   25   337      6196   22.26   1476   48.62


20234   2022   12   20   12   8   25   738      6196   22.26   1477   48.65


20235   2022   12   20   12   8   26   139      6197   22.27   1477   48.65


20236   2022   12   20   12   8   26   540      6196   22.26   1477   48.65


20237   2022   12   20   12   8   26   942      6195   22.25   1477   48.65


20238   2022   12   20   12   8   27   343      6196   22.26   1478   48.68


20239   2022   12   20   12   8   27   744      6196   22.26   1477   48.65


20240   2022   12   20   12   8   28   144      6195   22.25   1477   48.65


20241   2022   12   20   12   8   28   145      6196   22.26   1477   48.65


20242   2022   12   20   12   8   28   545      6195   22.25   1478   48.68


20243   2022   12   20   12   8   28   946      6196   22.26   1477   48.65


20244   2022   12   20   12   8   29   347      6196   22.26   1478   48.68


20245   2022   12   20   12   8   29   748      6196   22.26   1478   48.68


20246   2022   12   20   12   8   30   148      6194   22.24   1478   48.68


20247   2022   12   20   12   8   30   549      6195   22.25   1476   48.62


20248   2022   12   20   12   8   30   950      6195   22.25   1478   48.68


20249   2022   12   20   12   8   31   351      6196   22.26   1478   48.68


20250   2022   12   20   12   8   31   752      6195   22.25   1477   48.65


20251   2022   12   20   12   8   32   152      6195   22.25   1477   48.65


20252   2022   12   20   12   8   32   553      6195   22.25   1477   48.65


20253   2022   12   20   12   8   32   954      6196   22.26   1477   48.65


20254   2022   12   20   12   8   33   355      6195   22.25   1477   48.65


20255   2022   12   20   12   8   33   755      6196   22.26   1478   48.68


20256   2022   12   20   12   8   33   756      6195   22.25   1477   48.65


20257   2022   12   20   12   8   34   156      6195   22.25   1477   48.65


20258   2022   12   20   12   8   34   557      6196   22.26   1477   48.65


20259   2022   12   20   12   8   34   958      6196   22.26   1476   48.62


20260   2022   12   20   12   8   35   359      6196   22.26   1477   48.65


20261   2022   12   20   12   8   35   759      6196   22.26   1477   48.65


20262   2022   12   20   12   8   36   160      6196   22.26   1476   48.62


20263   2022   12   20   12   8   36   561      6196   22.26   1476   48.62


20264   2022   12   20   12   8   36   962      6196   22.26   1476   48.62


20265   2022   12   20   12   8   37   363      6196   22.26   1476   48.62


20266   2022   12   20   12   8   37   763      6196   22.26   1476   48.62


20267   2022   12   20   12   8   38   164      6196   22.26   1476   48.62


20268   2022   12   20   12   8   38   565      6196   22.26   1476   48.62


20269   2022   12   20   12   8   38   965      6196   22.26   1476   48.62


20270   2022   12   20   12   8   39   366      6196   22.26   1476   48.62


20271   2022   12   20   12   8   39   767      6196   22.26   1476   48.62


20272   2022   12   20   12   8   39   767      6196   22.26   1475   48.59


20273   2022   12   20   12   8   40   168      6196   22.26   1475   48.59


20274   2022   12   20   12   8   40   569      6196   22.26   1475   48.59


20275   2022   12   20   12   8   40   969      6196   22.26   1474   48.55


20276   2022   12   20   12   8   41   370      6196   22.26   1475   48.59


20277   2022   12   20   12   8   41   771      6195   22.25   1474   48.55


20278   2022   12   20   12   8   42   172      6196   22.26   1474   48.55


20279   2022   12   20   12   8   42   573      6195   22.25   1474   48.55


20280   2022   12   20   12   8   42   973      6196   22.26   1474   48.55


20281   2022   12   20   12   8   43   374      6196   22.26   1474   48.55


20282   2022   12   20   12   8   43   775      6196   22.26   1474   48.55


20283   2022   12   20   12   8   44   175      6196   22.26   1474   48.55


20284   2022   12   20   12   8   44   576      6196   22.26   1474   48.55


20285   2022   12   20   12   8   44   977      6196   22.26   1474   48.55


20286   2022   12   20   12   8   45   378      6197   22.27   1474   48.55


20287   2022   12   20   12   8   45   378      6196   22.26   1474   48.55


20288   2022   12   20   12   8   45   779      6196   22.26   1475   48.59


20289   2022   12   20   12   8   46   179      6196   22.26   1475   48.59


20290   2022   12   20   12   8   46   580      6197   22.27   1475   48.59


20291   2022   12   20   12   8   46   981      6196   22.26   1475   48.59


20292   2022   12   20   12   8   47   382      6196   22.26   1475   48.59


20293   2022   12   20   12   8   47   782      6197   22.27   1476   48.62


20294   2022   12   20   12   8   48   183      6196   22.26   1476   48.62


20295   2022   12   20   12   8   48   584      6196   22.26   1476   48.62


20296   2022   12   20   12   8   48   985      6197   22.27   1475   48.59


20297   2022   12   20   12   8   49   386      6195   22.25   1476   48.62


20298   2022   12   20   12   8   49   786      6198   22.28   1475   48.59


20299   2022   12   20   12   8   50   187      6197   22.27   1476   48.62


20300   2022   12   20   12   8   50   588      6196   22.26   1475   48.59


20301   2022   12   20   12   8   50   989      6196   22.26   1475   48.59


20302   2022   12   20   12   8   50   989      6196   22.26   1475   48.59


20303   2022   12   20   12   8   51   390      6196   22.26   1474   48.55


20304   2022   12   20   12   8   51   791      6197   22.27   1475   48.59


20305   2022   12   20   12   8   52   191      6195   22.25   1474   48.55


20306   2022   12   20   12   8   52   593      6196   22.26   1474   48.55


20307   2022   12   20   12   8   52   994      6196   22.26   1475   48.59


20308   2022   12   20   12   8   53   395      6196   22.26   1474   48.55


20309   2022   12   20   12   8   53   796      6196   22.26   1474   48.55


20310   2022   12   20   12   8   54   197      6195   22.25   1474   48.55


20311   2022   12   20   12   8   54   597      6194   22.24   1474   48.55


20312   2022   12   20   12   8   54   998      6195   22.25   1474   48.55


20313   2022   12   20   12   8   55   399      6195   22.25   1474   48.55


20314   2022   12   20   12   8   55   800      6195   22.25   1474   48.55


20315   2022   12   20   12   8   56   201      6194   22.24   1474   48.55


20316   2022   12   20   12   8   56   601      6192   22.22   1474   48.55


20317   2022   12   20   12   8   57   2      6192   22.22   1475   48.59


20318   2022   12   20   12   8   57   2      6192   22.22   1474   48.55


20319   2022   12   20   12   8   57   403      6193   22.23   1474   48.55


20320   2022   12   20   12   8   57   804      6194   22.24   1474   48.55


20321   2022   12   20   12   8   58   205      6194   22.24   1474   48.55


20322   2022   12   20   12   8   58   605      6195   22.25   1474   48.55


20323   2022   12   20   12   8   59   6      6194   22.24   1474   48.55


20324   2022   12   20   12   8   59   407      6196   22.26   1474   48.55


20325   2022   12   20   12   8   59   808      6197   22.27   1474   48.55


20326   2022   12   20   12   9   0   208      6198   22.28   1474   48.56


20327   2022   12   20   12   9   0   609      6197   22.27   1473   48.52


20328   2022   12   20   12   9   1   10      6198   22.28   1474   48.56


20329   2022   12   20   12   9   1   411      6198   22.28   1474   48.56


20330   2022   12   20   12   9   1   812      6198   22.28   1474   48.56


20331   2022   12   20   12   9   2   212      6199   22.29   1473   48.52


20332   2022   12   20   12   9   2   613      6199   22.29   1474   48.56


20333   2022   12   20   12   9   2   613      6200   22.3   1473   48.52


20334   2022   12   20   12   9   3   14      6200   22.3   1473   48.52


20335   2022   12   20   12   9   3   415      6200   22.3   1472   48.49


20336   2022   12   20   12   9   3   815      6201   22.31   1472   48.49


20337   2022   12   20   12   9   4   216      6200   22.3   1472   48.49


20338   2022   12   20   12   9   4   617      6201   22.31   1472   48.49


20339   2022   12   20   12   9   5   18      6201   22.31   1472   48.49


20340   2022   12   20   12   9   5   418      6202   22.32   1472   48.49


20341   2022   12   20   12   9   5   819      6201   22.31   1472   48.49


20342   2022   12   20   12   9   6   220      6201   22.31   1472   48.49


20343   2022   12   20   12   9   6   621      6202   22.32   1472   48.49


20344   2022   12   20   12   9   7   22      6201   22.31   1472   48.49


20345   2022   12   20   12   9   7   422      6200   22.3   1472   48.49


20346   2022   12   20   12   9   7   823      6201   22.31   1471   48.46


20347   2022   12   20   12   9   8   224      6200   22.3   1471   48.46


20348   2022   12   20   12   9   8   224      6200   22.3   1471   48.46


20349   2022   12   20   12   9   8   625      6199   22.29   1471   48.46


20350   2022   12   20   12   9   9   26      6199   22.29   1471   48.46


20351   2022   12   20   12   9   9   426      6199   22.29   1471   48.46


20352   2022   12   20   12   9   9   827      6199   22.29   1471   48.46


20353   2022   12   20   12   9   10   228      6200   22.3   1471   48.46


20354   2022   12   20   12   9   10   629      6198   22.28   1470   48.43


20355   2022   12   20   12   9   11   29      6198   22.28   1471   48.46


20356   2022   12   20   12   9   11   430      6198   22.28   1471   48.46


20357   2022   12   20   12   9   11   831      6198   22.28   1470   48.43


20358   2022   12   20   12   9   12   232      6198   22.28   1470   48.43


20359   2022   12   20   12   9   12   633      6198   22.28   1470   48.43


20360   2022   12   20   12   9   13   34      6198   22.28   1470   48.43


20361   2022   12   20   12   9   13   435      6198   22.28   1470   48.43


20362   2022   12   20   12   9   13   836      6197   22.27   1470   48.43


20363   2022   12   20   12   9   13   836      6196   22.26   1470   48.43


